SMILES,FORMULA,DRUGBANK_ID,GENERIC_NAME
CC(O)C1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(C)=C5C(C)O)C(C)=C4CCC(O)=O)C(CCC(O)=O)=C3C)=C1C,C34H38N4O6,DB16183,Hemoporfin
CC1=NN(C(=O)\C1=N/NC1=C(O)C(=CC=C1)C1=CC=C(O1)C(O)=O)C1=CC=C2CCCCC2=C1,C25H22N4O5,DB16184,Hetrombopag
CN1CCN(CC2=C(C=C(NC(=O)C3=CC(C#CC4=CC5=C(NN=C5)N=C4)=C(C)C=C3)C=C2)C(F)(F)F)CC1,C29H27F3N6O,DB16185,HQP1351
CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CCN4C=CC5=CC(=CC=C45)N4C(=O)NN=C4C4=CC(C(C)C)=C(O)C=C4O)CC3)C=C12,C49H49N7O9,DB16186,PEN-866
CC(C)C[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(O)=O)C(C)C)C(C)C)C(=O)NCC(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(O)=O,C129H211N35O48,DB16187,C-peptide
ClC1=C(Cl)C=C(CNC2=NC(=O)C3=C(N2)N=CN3CCN2CCOCC2)C=C1,C18H20Cl2N6O2,DB16189,Ibezapolstat
COC1=C(F)C(C)=CC(NC2=NC=C(C)C(NC3=CC=C4OC(=O)NC4=C3)=N2)=C1,C20H18FN5O3,DB16191,Ifidancitinib
CC1=NC(Cl)=CC(=C1)C1=NN=C(N)N=C1C1=CC=C(F)C=C1,C15H11ClFN5,DB16192,Imaradenant
C[C@@H]1CN(CC2=NC=CC=N2)C[C@H]1C1=CN2C(=NC=C2C(=O)N1)C1CCOCC1,C21H26N6O2,DB16193,Tovinontrine
OC(=O)C1=CNC=N1,C4H4N2O2,DB16194,Imidazole-4-carboxylic acid
CCO[C@H]1CCN(CC2=C(OC)C=C(C)C3=C2C=CN3)[C@@H](C1)C1=CC=C(C=C1)C(O)=O,C25H30N2O4,DB16200,Iptacopan
CCC(C)C,C5H12,DB16203,Isopentane
FC(F)(F)C1=CC(=CC=C1)C1=CCN(CCC2=CC3=C(C=CN=C3)C=C2)CC1,C23H21F3N2,DB16204,"Isoquinoline, 7-(2-(3,6-dihydro-4-(3-(trifluoromethyl)phenyl)-1(2h)-pyridinyl)ethyl)-"
CN[C@@H](C)C\C=C\C1=CC(OC(C)C)=CN=C1,C14H22N2O,DB16205,Ispronicline
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3C[C@@H]4C[C@@H]4C3)C=C2)=C(Cl)C=C1,C25H29ClO6,DB16209,Janagliflozin
C[C@@H](C(=O)NS(C)(=O)=O)C1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1,C11H12F3NO6S2,DB16212,Ladarixin
CCN(C)C(=O)OC1=CC2=C(CC[C@H]2NCC#C)C=C1,C16H20N2O2,DB16213,Ladostigil
NC(=O)NC[C@@H]1CCCC2=CC(=CC=C12)S(=O)(=O)C1=CC(F)=CC=C1,C18H19FN2O3S,DB16214,Landipirdine
COC1=CC=CC([C@H]2O[C@H](CC(=O)N3CCC(CC(O)=O)CC3)C(=O)N(CC(C)(C)CO)C3=C2C=C(Cl)C=C3)=C1OC,C31H39ClN2O8,DB16215,Lapaquistat
COC1=C(NC2=NC=CC(=N2)N2C=C(CN(C)C)C(=N2)C2=CC=CC=C2)C=C(NC(=O)C=C)C(=C1)N1CCOCC1,C30H34N8O3,DB16216,Lazertinib
CCC(=O)N1CC[C@@H](C1)NC1=C2CN(CCC2=NC=N1)C1=CN=C(OC)C(=C1)C(F)(F)F,C21H25F3N6O2,DB16217,Leniolisib
CC(C)N1CCN(CC1)C1=CC=C(NC2=NC=C3C=C4N(C3=N2)C2(CCCCC2)CNC4=O)N=C1,C26H34N8O,DB16218,Lerociclib
C[C@H]1CCC2=C(N3CCC(O)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,C19H21FN2O4,DB16219,Levonadifloxacin
[H][C@@]12CC[C@@](O)(C(F)(F)C(F)(F)F)[C@@]1(C)C[C@H](C1=CC=C(C=C1)C(C)=O)C1=C3CCC(=O)C=C3CC[C@@]21[H],C28H29F5O3,DB16221,Lonaprisan
COC1=CC=CC2=C1[N+](C)=C1O[C@H](CC1=C2OC)C(C)C,C17H22NO3,DB16223,Lunasine
CCCCC1(CCCC)CS(=O)(=O)C2=CC=C(C=C2[C@H]([C@H]1O)C1=CC=C(OCC2=CC=C(C[N+]34CCN(CC3)CC4)C=C2)C=C1)N(C)C,C40H56N3O4S,DB16226,Maralixibat
COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(C=C2)C(=O)NC[C@H](C)CC(F)(F)F)C(=O)NS(=O)(=O)C1=CC=CC=C1C,C31H32F3N3O5S,DB16227,Masilukast
COC1=NN(C)C=C1NC1=NC(=NC2=C1N=CN2C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,C18H22FN9O2,DB16228,Mavelertinib
CCCNCCOC1=CC(=CC(F)=C1)S(C)(=O)=O,C12H18FNO3S,DB16229,Mesdopetam
CC(C)CCNC1=NC=CC=C1C(=O)N1CCN(CC2=CC=CC=C2)CC1,C22H30N4O,DB16230,NSI-189
CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,C14H15NO2,DB16231,Methfuroxam
CNC(=O)C1=NN(C)C2=C1C(C)(C)CC1=C2N=C(NC2=CC=C(C=C2)N2CCN(C)CC2)N=C1,C25H32N8O,DB16232,Milciclib Maleate
C[C@@H]1CCC[C@H](N2C=NC(=CC2=O)C2=CC(Cl)=CC=C2N2C=C(Cl)N=N2)C2=CC(=CC=N2)C2=C(NC1=O)C=NN2C(F)F,C28H23Cl2F2N9O2,DB16233,Milvexian
FC(F)(F)C1=CC(CC2=C(NC(=O)NC2=O)[C@H]2CC[C@@H](CC2)C2=CC=CC=C2)=CC=C1,C24H23F3N2O2,DB16234,Miricorilant
O=C(N1CCN(CC2CC2)CC1)C1=CC=C(NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C=C1,C24H26N4O3S,DB16236,Mitapivat
CCOC(=O)C1=C(NC(C)=C([C@H]1C1=CC=CC=C1Cl)C(=O)NC1=NC=CC=C1)C1=CC=C(C=C1)N1C(C)=NC2=C1C=CN=C2,C34H29ClN6O3,DB16237,Modipafant
[H][C@@]1(O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@@H]2OC\C(CO[C@]1(C)C[C@@H](C)\C(=N/C(C)=O)[C@@H]2C)=N/OCC1=CN=C(C=C1)N1C=CC=N1,C43H64N6O11,DB16238,Modithromycin
CCNC(=O)C[C@@H]1N=C(C2=CC=C(Cl)C=C2)C2=CC(OC)=CC=C2N2C(C)=NN=C12,C22H22ClN5O2,DB16239,Molibresib
CC(=O)N[C@@H]1C[C@@H](CC[C@@H]1N1CC[C@H](NC2=NC=NC3=CC(=NN23)C(C)(C)C)C1=O)NC(C)(C)C,C25H40N8O2,DB16240,BMS-813160
FC(F)(F)C1(CC1)C1=CC=C(CC(=O)NC2=NN(CC3=NC=C(C=C3)C#N)C=C2)C=C1,C22H18F3N5O,DB16241,Apinocaltamide
CCOC1=C(OC)C=CC(=C1)[C@@H](CS(C)(=O)=O)N1CC2=CC=CC(NC(=O)C3CC3)=C2C1=O,C24H28N2O6S,DB16242,CC-11050
COC1=C(C)C(CN2C=C(C(=O)NCCO)C3=NC=C(C)C=C23)=NC=N1,C18H21N5O3,DB16243,TBA-7371
[H][C@@]12CC[C@H](C(=O)NCC3=NC4=C(N3)C=CC=N4)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])N(C)C(=O)C(F)=C[C@]12C,C27H34FN5O2,DB16244,MK-0773
[H][C@]12[C@H](\C(N)=N\O[C@@H](C)C3=NN=C(S3)C3=CC=CC=N3)C(=O)O[C@]1(C)[C@@H](CC)OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@]1([H])O[C@H](C)C[C@@H]([C@H]1O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@@H]2C)OC,C42H62N6O11S,DB16246,Nafithromycin
CC(C)(C)NCC1=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C2CCCCC2=C1O,C24H28ClN3O,DB16249,Naphthoquine
CN(C)C\C=C\C(=O)N1CCCC[C@H](C1)N1C(NC(=O)C2=CC=NC(C)=C2)=NC2=C1C(Cl)=CC=C2,C26H31ClN6O2,DB16250,Nazartinib
COC1=NN=C(C=C1)[C@@H](O)C1=C(Cl)C=C(F)C(=C1)C1=NC=NC2=C1C=CC(=C2)N1CCOCC1,C24H21ClFN5O3,DB16252,Nedisertib
CC(C)N1CCN(CC2=CN=C(O2)C2=CC(=CC3=C2C=NN3)C2=CC=CC3=C2C=CN3)CC1,C26H28N6O,DB16253,Nemiralisib
CC(C)C1=CC=CC(C(C)C)=C1NC(=O)NCC1(CCCC1)C1=CC=C(C=C1)N(C)C,C27H39N3O,DB16254,Nevanimibe
CN1N=C(C(=O)N(CC2=CC=CC=C2)CC2=CC=C(C=C2)C(O)=O)C2=C1C1=C(OC2)C=CC(Cl)=C1,C27H22ClN3O4,DB16255,Nidufexor
CN1N(C(=O)C(C(=O)NC2=CC(F)=C(OC3=CC=NC4=C3C=CC(OCC(C)(C)O)=C4)C=C2)=C1C)C1=CC=CC=C1,C31H29FN4O5,DB16256,Ningetinib
CO\N=C1\C[C@@H](CO)N(C1)C(=O)C1=CC=C(C=C1)C1=C(C)C=CC=C1,C20H22N2O3,DB16259,Nolasiban
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC(O)=O,C23H38O4,DB16260,norUrsodeoxycholic acid
CCCCC1(CCCC)CN(C2=CC=CC=C2)C2=CC(SC)=C(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(O)=O)C3=CC=C(O)C=C3)C=C2S(=O)(=O)N1,C37H48N4O8S2,DB16261,Odevixibat
CC(C)COC1=CC(F)=CC(=C1)C1=CC=C(C(=O)NS(=O)(=O)C2=CC=CC=C2)C(=N1)N1C[C@@H](C)CC1(C)C,C29H34FN3O4S,DB16262,Olacaftor
CC1=CC(C)=C2C=C3C=CC(CCC(=O)N4CCN(CC4)C(=O)C4=C(F)C=CC(CC5=NNC(=O)C6=CC=CC=C56)=C4)=[N+]3[B-](F)(F)N12,C34H32BF3N6O3,DB16263,Olaparib-bodipy FL
COC1=CC=C2CN([C@@H](CC2=C1OCC1=CC=CC=C1)C(O)=O)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,C32H29NO5,DB16266,Olodanrigan
C[C@H](NC1=CC=C(C#N)N(C)C1=O)C1=CC2=C(NC1=O)C=CC(Cl)=C2,C18H15ClN4O2,DB16267,Olutasidenib
CCCCOC1=C(OC)C=C(C=C1OC)C(=O)NCC1(CCOCC1)N(C)C,C21H34N2O5,DB16271,Opiranserin
NC(=O)C1=CC=C(N=C1C1=CC=C(OC2=CC=CC=C2)C=C1)C1CCN(CC1)C(=O)C=C,C26H25N3O3,DB16272,Orelabrutinib
OC1=CC=C(NC(=O)C2=CC=CC=C2O)C=C1,C13H11NO3,DB16273,Osalmid
O=C1NC(CC2=NC=CC=C2)=NC2=C1C=NN2C1CCOCC1,C16H17N5O2,DB16274,Osoresnontrine
[H][C@]12CCC[N@@+]3([O-])CCC[C@]([H])([C@@]4([H])CCCC(=O)N4C1)[C@]23[H],C15H24N2O2,DB16276,Oxymatrine
NC1CCN(CC1)C1=C(C=NC2=CC=C(C=C12)C1=C(O)C(=CC=C1)C#N)C1=CC(F)=CC(F)=C1,C27H22F2N4O,DB16277,Paltusotine
C[C@H](O)C1=NC(CN2N=C(N(C[C@H](O)C(F)(F)F)C2=O)C2=CC=C(Cl)C=C2)=NN1C1=CC(Cl)=CC=C1,C22H19Cl2F3N6O3,DB16279,Pecavaptan
CC(C)N1C(C)=C(C(=C1C1=CC=C(Cl)C=C1)C1=CC(=CC(F)=C1)N1CCN(CC1)C1=CC=C(NS(=O)(=O)C2=CC=C(N[C@H](CCN3CCC(CC3)C(=O)OCCCP(O)(O)=O)CSC3=CC=CC=C3)C(=C2)S(=O)(=O)C(F)(F)F)C=C1)S(C)(=O)=O,C57H66ClF4N6O11PS4,DB16285,Pelcitoclax
OC(COC1CN2CCC1CC2)(C1CCCC1)C1=CC=CC=C1,C20H29NO2,DB16287,"Penequinine, Penehyclidine"
[H][C@@]12C[C@@]3(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@]1(COC(=O)C1=CC=CC=C1)[C@@]1([H])O[C@]2(O)C[C@]3(C)O1,C23H28O11,DB16288,Peoniflorin
C[C@@H](O)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](C)N)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(N)=O,C35H56N10O15,DB16290,DAPTA
CC(C)=CCC\C(C)=C\CC\C(C)=C\C=C\C(\C)=C\C(O)=O,C20H30O2,DB16291,Peretinoin
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,C10F18,DB16292,Perfluorodecalin
CC[C@H](C)[C@H](NC(=O)CN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,C122H210N32O22,DB16293,Pexiganan
CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NCC1=CC(F)=CC=C1OC1=CC2=C(C=C1)N(CCO)N=C2)C(C)(C)C,C31H33FN6O3,DB16294,Pexmetinib
CC(C)C1=CC=CC([C@H](C)C2CC2)=C1O,C14H20O,DB16295,HSK-3486
C[C@H](NC(=O)C1=C2N=CC=CN2N=C1N)C1=CC2=C(C(=O)N1C1=CC=CC=C1)C(=CC=C2)C#CC1=CN(C)N=C1,C30H24N8O2,DB16296,IPI-549
CNC1=CC=C(\C=C\C=C\C2=NC3=C(S2)C=C(OCC(O)C[18F])C=C3)C=N1,C20H20FN3O2S,DB16297,Florzolotau F-18
CN1CCN(CC1)C1=CC=C(NC2=NC(OC3=CC=CC(NC(=O)C=C)=C3)=C3OC=CC3=N2)C=C1,C26H26N6O3,DB16299,Poseltinib
OC(CNC1=NC(=NC=C1F)C1=NN(CC2=C(F)C=CC=C2)C(=C1)C1=NOC=C1)(C(F)(F)F)C(F)(F)F,C21H14F8N6O2,DB16300,Praliciguat
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@@H](N)CCSC)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,C67H115N21O23S,DB16301,Preimplantation factor
COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=CC=CC(=C2)C#N)CC1,C23H34N4O2,DB16302,BP-14979
OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)CCCCCNC(=O)CCC1=CC=C(O)C(CN(CCN(CC(O)=O)CC2=CC(CCC(O)=O)=CC=C2O)CC(O)=O)=C1)C(O)=O)C(O)=O,C44H62N6O17,DB16303,Gallium-68 PSMA
CC1=CN2CCS(=O)(=O)N=C2C(=N1)C1=CC=C(OC2CCCCC2)C=C1,C19H23N3O3S,DB16304,TAK-653
[H][C@]12CC[C@H](N1C(=O)[C@H](CN(CC2)C(=O)CC(C)C)NC(=O)[C@H](C)NC)C(=O)NC(C1=CC=CC=C1)C1=CC=CC=C1,C32H43N5O4,DB16305,Xevinapant
CC(N)(CC1=CC=C(O)C=C1)C(O)=O,C10H13NO3,DB16306,Racemetyrosine
CC1N(CCC2=C1C=CC=C2)C1=NC(NC2=CC=C(F)C=C2)=NC(C)=C1C,C22H23FN4,DB16308,Revaprazan
[H][C@](C)(O)[C@]1([H])\N=C(O)/[C@]([H])(C[C@@]([H])(O)[C@@]([H])(OCC[N+](C)(C)C)\N=C(O)/[C@@]2([H])N(C[C@]([H])(C)[C@]2([H])O)C(=O)[C@@]([H])(\N=C(O)/[C@@]([H])(\N=C(O)/[C@]2([H])C[C@@]([H])(O)CN2C1=O)[C@]([H])(O)[C@@]([H])(O)C1=CC=C(O)C=C1)[C@@]([H])(C)O)\N=C(/O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1,C63H85N8O17,DB16310,Rezafungin
CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@H]1C)C(\C=N\N1CCC(CC1)N(C)C1(CC1)[C@@H]1CCN(C1)C1=C(C)C3=C(C=C(C(O)=O)C(=O)N3C=C1F)C1CC1)=C2O,C65H81FN6O15,DB16312,TNP-2092
COCC1=CC=CC(C[C@H](O)\C=C\[C@H]2[C@H](O)CC(=O)[C@@H]2CCSCCCC(=O)OC)=C1,C24H34O6S,DB16315,Rivenprost
CCC1=CC=C(C=C1)N(CC(C)C)S(=O)(=O)C1=CC(CO)=C(OCC2CCOCC2)C=C1,C25H35NO5S,DB16319,GSK-2981278
CCOC(=O)CN1N=C(C=C1C1=CC=C(C=C1)C1=CC(=CC=C1)S(C)(=O)=O)C(F)(F)F,C21H19F3N2O4S,DB16320,Rovazolac
CCC1=C(C)C=C(C(=O)NC2(CCCCC2)C(O)=O)C(=O)N1CC1=CC=C(F)C=C1,C23H27FN2O4,DB16321,S-777469
[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CC=C(NC(N)=O)C=C2)NC(=O)[C@H](CC2=CC=C(NC(=O)[C@@H]3CC(=O)NC(=O)N3)C=C2)NC(=O)[C@@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(N)=O)NC(=O)[C@H](CC1=CC=C(Cl)C=C1)NC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1)[C@@H](C)O,C74H98ClN19O21S2,DB16323,Satoreotide tetraxetan
CCCC[C@@](C)(CO)NC1=NC(N)=NC2=C1N=CC(F)=C2,C14H20FN5O,DB16324,Selgantolimod
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2NC1CCCC1,C17H24N6O4,DB16325,Selodenoson
C[C@H](O)C(=O)C1=NC2=C(NC1)NC(N)=NC2=O,C9H11N5O3,DB16326,Sepiapterin
CC1=NNC=C1C1=CC2=C(S1)C(=O)NC(=N2)[C@@H]1CC2CCN1CC2,C17H19N5OS,DB16330,Simurosertib
COC1=NC(OC)=C(C=N1)C1=NC2=C([C@@H](N(C2=O)C2=CC(Cl)=CN(C)C2=O)C2=CC=C(Cl)C=C2)N1C(C)C,C26H24Cl2N6O4,DB16331,Siremadlin
CC1=C(CSC2=CC=C(OC(C)(C)C(O)=O)C(C)=C2)SC(=N1)C1=CC=C(C=C1F)C(F)(F)F,C23H21F4NO3S2,DB16332,Sodelglitazar
CC1=C(O)C(C)=C2CC[C@](C)(OC2=C1C)C(=O)N[C@@H]1CCCNC1,C19H28N2O3,DB16333,Sonlicromanol
[H][C@]12SC(S[C@H]3CC[S@@+]([O-])C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(=O)OCOC(=O)C(CC)CC,C19H27NO7S3,DB16335,Sulopenem etzadroxil
NCCN[C@H]1CC[C@H](CC(=O)N[C@H]2CC3=CC=CC(C(O)=O)=C3OB2O)CC1,C19H28BN3O5,DB16338,Taniborbactam
CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CNC(C)=O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,C50H98N2O9,DB16339,ABX-196
F[B-](F)(F)F,BF4,DB16340,Tetrafluoroborate
OC(=O)C1=CC(F)=C2N=C(SC2=C1)N1[C@H]2CC[C@@H]1C[C@@H](C2)OCC1=C(ON=C1C1=C(OC(F)(F)F)C=CC=C1)C1CC1,C29H25F4N3O5S,DB16343,Tropifexor
FC1=CC=CC(CCN2N=NC3=CC4=C(OCN(C5CC5)C4=O)C=C3C2=O)=C1,C20H17FN4O3,DB16344,Tulrampator
O=C1N[13C](=O)NC=C1,C4H4N2O2,DB16345,Uracil C-13
OC(=O)[C@H](C1CCCC1)C1=CC=C(OCC2=NC3=C(C=CC=C3)C=C2)C=C1,C23H23NO3,DB16346,Veliflapon
C[C@@H](NC(=O)C(C)(F)F)[C@@H](OC1=CC=C2N(N=CC2=C1)C1=CC(=CC=C1)C(=O)N[C@@H]1CCOC1)C1=CC=C2OCCOC2=C1,C32H32F2N4O6,DB16347,Velsecorat
COC(=O)[C@@H](N1CCC2=C(C1)C=C(OC(C)=O)S2)C1=C(Cl)C=CC=C1,C18H18ClNO4S,DB16349,Vicagrel
COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1,C22H28FNO3,DB16351,Volinanserin
COC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(NS(O)(=O)=O)C=C1)C1=CSC(=N1)C1=CC=CS1,C26H26N4O6S3,DB16353,Razuprotafib
[Cl-].[Cl-].[Mn++].C1CC[C@@H]2NCC3=CC=CC(CN[C@H]4CCCC[C@@H]4NCCN[C@H]2C1)=N3,C21H35Cl3MnN5,DB16354,Avasopasem manganese
COC1=C(NC2=NC=C(C(=O)OC(C)C)C(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,C32H39N7O4,DB16390,Mobocertinib
N1C=CC(\C=C\C2=CC=CS2)=N1,C9H8N2S,DB16397,Terevalefim
[H][C@@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C#CC1=CC=C2C3=CC=C(C=C3C3(CCN(CC3)C(C)=O)C2=C1)C#C[C@@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,C35H39NO11,DB16400,Sibofimloc
[H][C@@]1(O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C(O)=C2)[C@H](O)[C@H]1O)[C@H](O)CO,C21H20O12,DB16403,Isoquercitrin
CC(C)C1=CC(O)=C(C)C=C1,C10H14O,DB16404,Carvacrol
CC1=C(C=C(S1)C(=O)C1=C(N[C@H]2C[C@H](O)[C@@H](COS(N)(=O)=O)C2)N=CN=C1)[C@@H]1NCCC2=C1C=C(Cl)C=C2,C25H28ClN5O5S2,DB16406,Subasumstat
NC1=NC(=O)N(C=C1)[C@@H]1O[C@@](CO)(N=[N+]=[N-])[C@@H](O)[C@@H]1F,C9H11FN6O4,DB16407,Azvudine
COC1=NC(OC)=C2C(O[C@]3([C@@H]([C@@H](CN(C)C)[C@@H](O)[C@@]23O)C2=CC=CC=C2)C2=CC=C(C=C2)C#N)=C1,C28H29N3O5,DB16408,Zotatifin
O=S=O,O2S,DB16426,Sulfur dioxide
CCOC(=O)\C=C\C1=CC=C(OC)C=C1,C12H14O3,DB16440,Ethyl methoxycinnamate
NC1=NN=C(CN[C@@H]2C[C@H]2C2=CC=C(OCC3=CC=CC=C3)C=C2)O1,C19H20N4O2,DB16446,Vafidemstat
CC(C)C1=CC(=O)C(C)=CC1=O,C10H12O2,DB16447,Thymoquinone
[Cl-].[Cl-].[Sn+4].CC1=C(CCC([O-])=O)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(C=C)=C4C)/C(C)=C3CCC([O-])=O,C34H32Cl3N4O4Sn,DB16449,Tin protoporphyrin IX
CC(C)(C)NC1CCN(CC1)C1=CC(NCC2=CC=C(Cl)C=C2)=NC2=CC=CC=C12,C25H31ClN4,DB16458,Ezurpimtrostat
CCCCCCCCCCCCCCCC(=O)OCC(CSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O)OC(=O)CCCCCCCCCCCCCCC,C65H126N10O12S,DB16474,Pam2csk4
CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,C20H39NO2,DB16495,Oleic monoethanolamide
[H][C@@]1(C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC)C(=O)COP(O)(O)=O)CCNC1=O,C24H33N4O9P,DB16514,PF-07304814
CCOC(=O)C1=CC=C(NC(=O)CN2CCCCC2)C=C1,C16H22N2O3,DB16527,Ethyl piperidinoacetylaminobenzoate
O.O.O.[K+].[K+].OP([O-])([O-])=O,H7K2O7P,DB16534,"Potassium phosphate, dibasic, trihydrate"
CC(N(CC1=CN=C(C)N=C1N)C=O)=C(CCO)SCOC(=O)C1=CC=CC=C1,C20H24N4O4S,DB16535,Benzoyloxymethylthiamine
[O-][N+](=O)C(\Br)=C\C1=CC=C(Br)O1,C6H3Br2NO3,DB16547,Furvina
O=[Zr]=O,O2Zr,DB16552,Zirconium dioxide
OC(=O)[C@@H]1CCC(=O)N1.CC1=NC=C(CO)C(CO)=C1O,C13H18N2O6,DB16554,Metadoxine
CCON=O,C2H5NO2,DB16560,Ethyl nitrite
C1CN2CC(N=C2S1)C1=CC=CC=C1,C11H12N2S,DB16561,Tetramisole
[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(CN2CCOCC2)OC1=O,C13H16N4O6,DB16567,Furaltadone
